Member Name,Primary Domain,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Principal Investigator,Co-Investigators,Total Amount
"Minuk, Leonard","Medicine","2011/01","present","Grants","Funded","True","False","Co-Applicant","Electrolyte disorders from Common Medications: Risk and Mitigation.","Dr. Amit Garg","L. Minuk, M. Weir, M. Beyea, S. Gandhi, T. Gomes, D. Hackam, D.. Juurlink, N. Lam, M. Mamdani, R. McLachlan, M. Paterson, J. Reiss","$28,163,439.00"
"Goldszmidt, Mark","Medicine","2011/07","2014/12","Grants","Funded","True","False","Principal Investigator","Improving care for complex patients: Influencing the communication practices that shape care","Goldszmidt, M.","Lingard, L.","$38,406,120.00"
"Goldszmidt, Mark","Medicine","2011/07","2013/07","Grants","Funded","True","False","Principal Investigator","The Education Research Fellowship: A Strategy for Developing the Clinician-Educator-Researcher Role""","Goldszmidt, M.","Lingard, L. Zibrowski, E. Ross, D.","$2,750,100.00"
"Weir, Matthew","Medicine","2010/09","2012/08","Grants","Funded","True","False","Co-Principal Investigator","Drug Safety in Impaired Renal Function","Matthew Weir","Amit X. Garg, David N. Juurlink, Muhammad Mamdani, Michael Paterson, Jeffrey L. Mahon, Daniel G. Hackam, Arsh K. Jain","$39,022,256.00"
"Weir, Matthew","Medicine","2011/04","2013/03","Grants","Funded","True","False","Co-Investigator","Acute kidney injury from antiviral drugs for herpes infections: A population-based study of older adults","Amit X. Garg","Michael Beyea, Peter Blake, Tara Gomes, David N. Juurlink, Muhammad Mamdani","$60,600,844.00"
"Weir, Matthew","Medicine","2011/04","2013/09","Grants","Funded","True","False","Co-Investigator","Electrolyte Disorders from Common Medications: Risk and Mitigation","Amit X. Garg","Michael Beyea, Tara Gomes, David N. Juurlink, Muhammad Mamdani,","$55,168,964.00"
"Weir, Matthew","Medicine","2011/09","2012/05","Grants","Funded","True","False","Principal Investigator","Beta-blockers, Dialyzability and Outcomes","Matthew Weir","Amit X. Garg, Michael Beyea, Abhijat Kitchlu, Daniel G. Hackam, Matthew Oliver, Rita Suri","$61,553,064.00"
"Weir, Matthew","Medicine","2011/04","2014/03","Grants","Funded","True","False","Co-Investigator","The Ontario Drug Policy Research Network (ODPRN)","Muhammad Mamdani, David N. Juurlink","Andreas Laupacis, Anne Holbrook, Douglas Coyle, David Henry, Tara Gomes, Onil Bhattacharyya, Michael Evans, Amit Garg, Gerald Evans, Michael Paterson, Peter Austin, Irfan Dhalla, Sharon Straus","$29,673,980.00"
"Hodsman, Anthony","Medicine","2010/11","2012/07","Grants","Funded","True","False","Co-Investigator","A Knowledge Translation Tool f or Estimating Fracture Risk: The Use of FRAX® in Primary Care","Karen Beattie","J Adachi, R Grewal, G Ioannidis, J Macdermid, A Hodsman","$10,378,343.00"
"Louzada, Martha de Lacerda","Medicine","2008/09","2015/09","Clinical Trials","Funded","False","True","Co-Investigator","A Phase III, Randomized, Open-Label, 3-Arm Study To Determine the Efficacy and Safety of Lenalidomide (Revlimid?) Plus Low-Dose Dexamethasone When Given Until Progressive Disease or for 18 Four-Week Cycles Versus the Combination of Melphalan, Prednisone, and Thalidomide Given for 12 Six-Week Cycles in Patients with Previously Untreated Multiple Myeloma Who Are Either 65 Years of Age or Older or Not Candidates for Stem Cell Transplantation","Dr. Leonard Minuk","","$5,461,206.00"
"Louzada, Martha de Lacerda","Medicine","2009/07","","Clinical Trials","Funded","False","True","Co-Investigator","Dalteparin sodium injection, multicentre, Open label, single arm, long-term (52 weeks) study for understanding safety and efficacy in subjects with malignancies and symptomatic venous thromboembolism.","Dr. Michael Kovacs","","$5,411,646.00"
"Louzada, Martha de Lacerda","Medicine","2010/12","","Clinical Trials","Funded","False","True","Co-Investigator","A phase 3 randomized, double blind, double dummy, parallel group, multicenter, multi-national study for the evaluation of efficacy and safety of LMWH/Edoxaban versus LMWH/warfarin in subjects with symptomatic DVT and/or PE.","Dr. Michael Kovacs","","$59,906,966.00"
"Weir, Matthew","Medicine","2012/10","2017/09","Grants","Funded","True","False","Co-Principal Investigator","ICES Kidney, Transplantation and Dialysis Program","Amit X. Garg","","$66,994,404.00"
"Hodsman, Anthony","Medicine","2012/04","2014/03","Grants","Funded","True","False","Co-Investigator","Reduced kidney function and fragility fractures (Ranked 4/57, Rated 4.49)","GARG, Dr. Amit","J Adachi, S Cadarette, L-A Fraser, A. Hodsman, W. Leslie, C. Lok, K. Naylor, J Pouget, A Young","$42,497,338.00"
"McManus, Ruth","Medicine","2011/09","2014/09","Grants","Funded","True","False","Principal Investigator","FDD: Families Defeating Diabetes: Canadian Intervention for family-centered diabetes prevention following Gestational Diabetes (GDM)","Dr R McManus","Drs Tisha Joy, Charlotte McDonald, M Mottola, I Giroux, Sora Ludwig, Garry Shen, J McGavock, L Donovan, D Miller","$44,891,579.00"
"Pickering, J. Geoffrey","Medicine","2011/09","2011/09","Grants","Funded","True","False","Principal Investigator","Personnel support for graduate student, Alanna Watson","J.G. Pickering","","$19,624,691.00"
"Pickering, J. Geoffrey","Medicine","2011/07","2011/07","Grants","Funded","True","False","Principal Investigator","Personnel support for graduate student, Dr. Hao Yin","J.G. Pickering","","$30,686,606.00"
"van Uum, Stanislaus","Medicine","2010/10","2012/10","Grants","Funded","True","False","Co-Applicant","Can cortisol in saliva and hair predict recovery following acute musculoskeletal trauma?","David M. walton","Joy C. MacDermid","$59,713,687.00"
"van Uum, Stanislaus","Medicine","2009/10","2014/10","Grants","Funded","True","False","Co-Applicant","CIHR Team in using a mobile community research laboratory to improve understanding, treatment and prevention of addiction and mental illness co-morbidities at the individual and community level : The Ontario Communities Project","Jon Carney","Principle Investigators: CAIRNEY, John ; GRAHAM, Kathryn (Kate) Marie ; KENNEDY, James Lowery ; REHM, Juergen T. ; WELLS, Samantha Lynn Co-Investigators: CHAITON, Michael Oliver ; KATES, Nick ; KOREN, Gideon ; LOBO, Daniela Sabbatini Silva ; MENZIES, Peter Michael ; TYNDALE, Rachel Fynvola ; VAN UUM, Stanislaus ; VERJEE, Zulfikarali","$42,425,243.00"
"Hackam, Daniel","Medicine","2013/04","2016/04","Grants","Funded","True","False","Co-Investigator","Usual care vs Physiologically Individualized Therapy Resistant Hypertension in South Africa","David Spence","Femida Gwadry-Sridhar, Muhammad Mamdani, Jorge Cruz, Daniel Hackam, John Koval, Brian Rayner, Clint Cupido, Krish Vallabhjee, Charles Hongoro, Maurice Mars","$61,765,112.00"
"Hackam, Daniel","Medicine","2012/03","2015/03","Grants","Funded","True","False","Co-Investigator","Signal, Safety, and Success: An Analysis of Risk, Benefit, and Translation after Detection of Clinical Activity in Drug Development","Jonathan Kimmelman","Dean Fergusson, Jeremy Grimshaw, Dan Hackam, Alex John London, Tim Ramsay, Duncan Stewart, Charles Weijer","$58,406,744.00"
"Gunaratnam, Lakshman","Medicine","2011/07","2012/06","Grants","Funded","True","False","Principal Applicant","Exploiting KIM-1 signalling to ameliorate renal ischemia reperfusion injury through clearance of apoptotic cells","Lakshman Gunaratnam","","$37,235,503.00"
"Licskai, Christopher","Medicine","2011/07","2012/11","Grants","Funded","True","False","Collaborator","Correlation of Air Quality Health Index (AQHI) and Chronic Disease Morbidities","Dr. Teresa To","Christopher Licskai, Sharon Dell, Sanja Stanojevic, Richard Foty","$70,998,881.00"
"Mahon, Jeffrey","Medicine","2010","2012","Grants","Funded","True","False","Principal Investigator","Juvenile Diabetes Research Foundation - Canadian Clinical Trial Network (JDRF-CCTN) Type 1 Diabetes Clinical Trial Network - Coordinating Center.","Jeffrey Mahon","Dr. Brian Feagan","$64,704,355.00"
"Rohekar, Sherry","Medicine","2010/12","2012/03","Grants","Funded","True","False","Principal Investigator","""Work Instability in a Large Multicentre Cohort of Patients with Ankylosing Spondylitis""","","","$33,327,616.00"
"Clark, William","Medicine","2012/04","2014/03","Grants","Funded","True","False","Co-Investigator","Hypertensive disorder of pregnancy after bacterial gastroenteritis","Clark WF","Clark WF, Macnab JJ, McDonald S, Moist LM, Nevis I, Sontrop JM, Suri R, Thabane L.","$43,709,119.00"
"Pope, Janet","Medicine","2011/10","2014/06","Grants","Funded","True","True","Principal Investigator","Closing the Gap in Care in Seronegative Inflammatory Arthritis (PsA, SpA) from Identification to Implementation of Treating to Target: A Randomized Trial of Feedback, Education, and Behavioural Change (Metrix II)","","","$14,603,141.00"
"Pope, Janet","Medicine","","","Clinical Trials","Funded","True","False","Co-Investigator","Develop Methods to Measure Fatigue and to Identify Factors Related to Fatigue in Scleroderma (CSRG substudy)","Brett Thombs","","$45,811,453.00"
"Pope, Janet","Medicine","2011/05","2012/07","Clinical Trials","Funded","True","False","Co-Investigator","Develop Methods to Measure Fatigue and to Identify Factors Related to Fatigue in Scleroderma (CSRG substudy)","Brett Thombs","","$17,032,810.00"
"Pope, Janet","Medicine","2010/11","2011/11","Clinical Trials","Funded","False","True","Principal Site Investigator","A randomized double blind- placebo controlled dose ranging study to evaluate the efficacy and safety of SAR153191 in patients with Ankylosing Spondylitis (AS) – LTS11298","","","$13,730,542.00"
"Pope, Janet","Medicine","2010/12","2012/12","Clinical Trials","Funded","False","True","Principal Site Investigator","A Phase 2A Randomized Double-Blinded, Placebo and Active Controlled Two Cohort Two Doses Cross-Over Multi-Centre Clinical Study to Assess Efficacy of a Once Daily Administration of a Phosphodiesterase 5 Inhibitor (PF 00489791) for the Treatment of Vasospasm in Primary and Secondary Raynaud’s Phenomenon (Protocol #A7331010)","","","$71,763,832.00"
"Pope, Janet","Medicine","2010/12","2012/12","Clinical Trials","Funded","False","True","Principal Site Investigator","A Phase 3, Multicenter, Randomized, Double-blind, Placebo-controlled, Parallel-group, Efficacy and Safety Study of Two Doses of Apremilast (CC-10004) in Subjects with Active Psoriatic Arthritis (Protocol # CC-10004-PSA-002)","","","$58,005,326.00"
"Pope, Janet","Medicine","2011/01","2011/07","Clinical Trials","Funded","False","True","Principal Investigator","Closing the Gap for Good Care in SSc in Canada","","","$45,862,946.00"
"Pope, Janet","Medicine","2011/03","2013/03","Clinical Trials","Funded","False","True","Principal Site Investigator","Plasma Collection for Biomarker Screening in Rheumatoid Arthritis Patients.","","","$74,346.00"
"Pope, Janet","Medicine","2011/03","2014/04","Clinical Trials","Funded","False","True","Principal Site Investigator","A randomized, double-blind, parallel-group study of safety and the effect on clinical outcome of tocilizumab SC versus placebo SC in combination with traditional disease modifying anti-rheumatic drugs (DMARDs) in patients with moderate to severe active rheumatoid arthritis – NA25220/open label","","","$61,867,140.00"
"Pope, Janet","Medicine","2011/09","2018/12","Clinical Trials","Funded","False","True","Principal Site Investigator","A clinical outcomes study to evaluate the effects of IL-6 receptor blockade with tocilizumab (TCZ) in comparison with etanercept (ETA) on the rate of cardiovascular events in patients with moderate to severe rheumatoid arthritis (RA) – WA25204","","","$15,824,400.00"
"Pope, Janet","Medicine","2011/05","2013/05","Clinical Trials","Funded","False","True","Principal Site Investigator","A Phase 3, Randomized, Double-Blind, Placebo-Controlled, Multicenter Study of the Efficacy and Safety of Four 12-Week Treatment Cycles (48 weeks total) of Epratuzumab in Systemic Lupus Erythematosus Subjects with Moderate to Severe Disease (EMBODY 2) – SL0010","","","$30,124,096.00"
"Pope, Janet","Medicine","2011/10","2013/10","Clinical Trials","Funded","False","True","Principal Site Investigator","Prediction of early non response to etanercept (Enbrel®) and methotrexate combination therapy in rheumatoid arthritis patients eligible to first line anti-TNF treatment based on gene expression analysis of whole blood","","","$522,137.00"
"Pope, Janet","Medicine","2011/08","2012/08","Clinical Trials","Funded","False","True","Principal Investigator","RELATES: Retrospective Analysis of Abatecept Effectiveness and Safety – A Canadian Experience (BMS ID 101-289)","","","$9,894,032.00"
"Pope, Janet","Medicine","2012/01","2014/01","Clinical Trials","Funded","False","True","Principal Investigator","A Canadian Randomized Controlled Trial (RCT) of real world Cimzia treatment in RA: Randomizing to Stop vs Continue DMARDs","","","$41,861,053.00"
"Pope, Janet","Medicine","2012/01","2013/01","Clinical Trials","Funded","False","True","Principal Investigator","A randomized trial of active Psoriatic Arthritis (PsA): Randomizing to treat to a target vs. usual care","","","$42,628,549.00"
"Pope, Janet","Medicine","2011/11","2013/06","Clinical Trials","Funded","False","True","Principal Investigator","The durability of ERA disease control after tocilizumab withdrawal: A Canadian Experience","","","$27,965,287.00"
"Rohekar, Sherry","Medicine","2010/07","2011/07","Grants","Funded","False","True","Principal Investigator","Spondyloarthritis Research Clinic","","","$69,179,206.00"
"Beaton, Melanie","Medicine","2010/10","2013/10","Grants","Funded","True","False","Principal Investigator","Evaluation of Therapy and the Quantification of Hepatic Steatosis and Liver Disease using Magnetic Resonance Imaging in Non-alcoholic Fatty Liver Disease","Beaton, MD.","McKenzie, C. Tirona, R.","$60,261,645.00"
"House, Andrew","Medicine","2011/07","2013/06","Grants","Funded","True","False","Principal Site Investigator","Quinolone Prophylaxis for the Prevention of BK Virus Infection in Kidney Transplantation: A Pilot Study","AA House","","$58,975,521.00"
"House, Andrew","Medicine","2011/07","2011/12","Grants","Funded","True","False","Principal Site Investigator","Effect of immunosuppressive medication use on patient outcomes following kidney transplantation failure.","AA House","","$57,174,795.00"
"House, Andrew","Medicine","2011/09","2013/01","Grants","Funded","False","True","Co-Investigator","Randomized open label trial of Oral Sirolimus for decrease of stenosis in Arteriovenous fistula in hemodialysis patients when compared with standard therapy.","A Jevnikar","A House","$49,855,825.00"
